timestamp,month,day_of_week,hour,temperature,humidity,wind_speed,wind_direction,pressure,precipitation,aqi,pm25,pm10,no2,so2,o3,co
2025-01-10T13:00:00,1,4,13,17.0,64.9,5.1,62.5,1022.1,0.0,248,94.6,141.9,22.9,6.3,38.4,305.1
2025-01-10T14:00:00,1,4,14,22.2,40.6,2.8,122.9,1018.1,0.0,243,101.7,144.8,39.9,17.7,50.9,431.2
2025-01-10T15:00:00,1,4,15,19.9,70.7,4.7,270.3,1022.6,0.0,218,104.8,199.7,27.3,9.3,16.9,360.2
2025-01-10T16:00:00,1,4,16,20.2,63.4,0.5,196.2,1012.9,0.0,272,113.1,187.8,45.8,13.0,39.4,305.0
2025-01-10T17:00:00,1,4,17,10.4,59.3,3.1,308.9,1014.2,0.0,294,104.3,169.9,42.2,21.2,55.7,319.8
2025-01-10T18:00:00,1,4,18,12.4,62.1,3.5,219.7,1020.5,0.0,301,144.4,258.0,28.8,11.5,52.6,510.0
2025-01-10T19:00:00,1,4,19,10.8,56.5,3.9,181.7,1021.6,0.0,274,149.4,289.5,27.7,10.9,46.1,322.0
2025-01-10T20:00:00,1,4,20,15.1,42.9,5.0,223.4,1023.7,0.0,280,125.3,209.7,27.3,17.4,28.3,251.2
2025-01-10T21:00:00,1,4,21,12.3,56.0,4.5,354.3,1017.9,0.0,304,118.7,187.8,46.1,8.9,45.1,341.1
2025-01-10T22:00:00,1,4,22,9.5,48.3,0.8,340.8,1018.2,0.0,261,124.2,199.6,34.1,8.4,46.3,436.5
2025-01-10T23:00:00,1,4,23,7.6,43.1,2.6,81.7,1016.2,0.0,309,148.2,256.1,43.9,20.8,18.4,383.9
2025-01-11T00:00:00,1,5,0,6.1,55.0,1.8,101.8,1018.8,0.0,304,159.0,317.3,41.6,8.7,41.1,394.4
2025-01-11T01:00:00,1,5,1,8.6,37.9,2.4,216.9,1017.3,0.0,317,160.6,237.9,33.0,21.6,23.4,276.1
2025-01-11T02:00:00,1,5,2,2.6,56.8,0.5,349.7,1017.5,0.0,307,134.3,227.8,26.4,24.2,32.4,398.3
2025-01-11T03:00:00,1,5,3,8.6,39.9,5.9,77.9,1017.8,0.4,248,105.5,157.4,27.0,8.0,25.3,217.4
2025-01-11T04:00:00,1,5,4,7.3,51.3,2.2,217.6,1020.9,0.0,302,118.3,163.0,44.2,14.4,31.9,354.4
2025-01-11T05:00:00,1,5,5,7.0,61.6,0.6,8.4,1021.2,0.0,290,117.5,223.3,38.0,19.5,32.6,329.8
2025-01-11T06:00:00,1,5,6,9.8,67.5,4.0,228.4,1025.2,0.0,215,92.7,158.2,23.7,6.9,52.2,217.3
2025-01-11T07:00:00,1,5,7,13.2,48.5,0.5,171.6,1020.0,0.0,370,161.2,319.6,36.0,20.3,46.5,502.7
2025-01-11T08:00:00,1,5,8,10.4,54.6,2.2,53.9,1017.9,0.0,313,142.8,223.6,44.0,21.7,51.8,534.5
2025-01-11T09:00:00,1,5,9,10.8,58.1,3.0,243.1,1014.5,0.0,347,135.4,242.2,39.5,12.6,14.3,302.9
2025-01-11T10:00:00,1,5,10,11.1,52.3,5.7,101.8,1015.2,0.0,306,160.3,226.9,53.5,7.0,53.9,418.7
2025-01-11T11:00:00,1,5,11,13.8,67.0,2.8,236.9,1019.5,0.0,251,116.4,223.2,29.1,15.5,36.7,263.9
2025-01-11T12:00:00,1,5,12,16.6,62.7,1.9,227.7,1018.8,0.0,283,103.2,137.1,34.9,19.1,44.9,311.4
2025-01-11T13:00:00,1,5,13,20.5,49.3,2.8,20.7,1020.4,0.0,255,108.2,165.7,23.1,9.8,48.1,312.3
2025-01-11T14:00:00,1,5,14,20.7,40.9,0.5,336.6,1020.3,0.0,261,140.3,253.3,32.4,19.0,48.9,249.0
2025-01-11T15:00:00,1,5,15,21.0,37.7,4.6,154.8,1013.0,0.0,226,110.5,146.7,33.0,14.2,50.8,340.9
2025-01-11T16:00:00,1,5,16,19.2,58.8,2.2,31.9,1018.2,0.0,270,129.0,241.4,33.4,13.3,35.3,217.6
2025-01-11T17:00:00,1,5,17,11.9,58.3,0.7,260.9,1016.4,0.0,354,181.3,325.7,57.0,18.4,14.3,487.0
2025-01-11T18:00:00,1,5,18,15.4,51.9,6.8,53.6,1020.8,0.0,261,106.4,181.9,41.9,11.7,41.8,297.5
2025-01-11T19:00:00,1,5,19,8.6,69.3,3.1,24.6,1013.4,0.0,313,162.1,230.3,31.5,21.7,41.2,380.9
2025-01-11T20:00:00,1,5,20,8.2,48.2,1.1,5.5,1018.9,0.0,311,111.5,216.1,48.6,10.0,5.0,451.6
2025-01-11T21:00:00,1,5,21,13.3,67.8,2.5,191.8,1016.9,0.0,310,167.0,256.7,40.8,12.4,38.8,495.5
2025-01-11T22:00:00,1,5,22,15.1,39.4,3.3,250.6,1016.5,0.0,227,112.2,172.0,23.0,4.8,44.3,301.0
2025-01-11T23:00:00,1,5,23,12.9,81.8,0.5,42.5,1019.9,0.0,335,128.9,198.8,36.1,9.2,30.2,450.1
2025-01-12T00:00:00,1,6,0,7.8,63.5,5.0,17.7,1015.8,0.0,275,97.5,183.1,32.4,12.9,63.4,404.3
2025-01-12T01:00:00,1,6,1,8.5,62.3,4.4,73.6,1018.6,0.0,276,125.2,217.8,33.6,7.0,35.1,351.3
2025-01-12T02:00:00,1,6,2,4.8,50.2,0.5,86.1,1018.4,0.0,346,152.1,206.0,44.7,19.3,36.3,545.5
2025-01-12T03:00:00,1,6,3,7.2,69.5,2.3,310.1,1018.2,0.0,297,156.9,237.5,52.6,19.1,52.7,420.1
2025-01-12T04:00:00,1,6,4,1.6,61.3,0.5,188.1,1020.4,0.0,300,125.2,220.4,32.0,20.5,20.1,429.6
2025-01-12T05:00:00,1,6,5,6.4,60.3,5.8,26.5,1015.9,0.0,278,140.4,198.6,31.1,18.2,47.8,385.7
2025-01-12T06:00:00,1,6,6,8.7,59.2,3.8,147.9,1021.8,0.0,230,89.2,152.4,36.5,14.8,40.7,259.3
2025-01-12T07:00:00,1,6,7,10.5,50.5,2.7,192.5,1017.5,0.0,328,164.1,216.8,28.9,24.8,28.2,381.0
2025-01-12T08:00:00,1,6,8,15.4,49.3,3.7,98.2,1019.7,0.0,287,120.9,198.8,26.3,16.3,26.9,412.8
2025-01-12T09:00:00,1,6,9,12.6,51.5,2.5,85.2,1019.8,0.0,317,155.0,206.2,51.0,19.1,23.3,490.3
2025-01-12T10:00:00,1,6,10,11.6,54.5,0.5,318.3,1013.4,0.0,332,150.1,237.9,37.4,22.1,35.3,465.5
2025-01-12T11:00:00,1,6,11,9.8,51.8,4.9,236.3,1014.7,0.0,233,95.0,161.7,28.8,11.8,44.5,236.0
2025-01-12T12:00:00,1,6,12,22.7,49.1,1.5,78.4,1018.4,0.0,289,135.1,256.6,41.2,7.2,41.6,239.7
2025-01-12T13:00:00,1,6,13,22.5,59.1,3.7,125.8,1016.7,0.0,248,132.2,222.0,25.8,14.7,50.6,245.9
2025-01-12T14:00:00,1,6,14,20.9,63.0,4.6,284.4,1018.0,0.0,266,116.5,184.4,44.4,11.1,42.7,476.9
2025-01-12T15:00:00,1,6,15,20.1,71.6,4.3,331.6,1020.1,0.0,204,86.3,169.1,31.1,5.6,44.0,215.0
2025-01-12T16:00:00,1,6,16,19.1,64.5,6.2,177.7,1021.2,0.0,213,91.6,180.8,33.7,7.2,41.1,243.3
2025-01-12T17:00:00,1,6,17,12.5,43.1,3.3,131.6,1017.8,0.0,287,130.7,172.3,32.9,18.5,28.3,258.8
2025-01-12T18:00:00,1,6,18,10.4,52.0,6.7,353.9,1015.6,0.0,236,103.5,206.6,42.3,13.3,45.2,228.0
2025-01-12T19:00:00,1,6,19,12.7,66.9,5.4,164.0,1020.3,0.0,273,123.4,223.3,34.5,21.2,28.8,296.1
2025-01-12T20:00:00,1,6,20,10.7,43.1,0.5,312.3,1019.0,0.0,338,157.3,279.9,58.9,11.7,25.1,581.3
2025-01-12T21:00:00,1,6,21,8.5,52.1,5.3,339.5,1015.2,0.0,276,129.0,219.6,23.3,6.1,29.0,402.7
2025-01-12T22:00:00,1,6,22,10.8,54.8,2.4,201.9,1020.1,0.0,253,100.5,149.1,39.3,10.2,29.7,390.4
2025-01-12T23:00:00,1,6,23,9.2,47.6,4.1,286.6,1022.6,0.0,306,115.3,162.3,53.2,9.6,44.6,455.0
2025-01-13T00:00:00,1,0,0,7.8,63.9,0.5,279.8,1011.8,0.0,327,132.4,186.6,53.9,20.2,35.1,419.6
2025-01-13T01:00:00,1,0,1,6.6,53.5,6.6,194.8,1016.8,0.0,228,102.9,167.8,39.1,11.9,51.0,332.7
2025-01-13T02:00:00,1,0,2,7.4,54.5,0.5,25.5,1020.5,0.0,325,140.0,253.6,33.2,23.7,21.9,329.0
2025-01-13T03:00:00,1,0,3,4.4,53.7,4.1,288.3,1017.8,0.0,260,91.1,169.4,40.6,19.5,55.5,237.9
2025-01-13T04:00:00,1,0,4,5.7,66.4,0.5,127.6,1012.5,0.0,369,173.5,309.8,40.4,11.6,35.6,490.5
2025-01-13T05:00:00,1,0,5,8.4,72.1,0.6,356.6,1019.8,0.0,345,122.5,230.1,47.6,25.1,25.2,463.1
2025-01-13T06:00:00,1,0,6,14.4,54.8,0.9,11.7,1014.6,0.0,261,102.5,171.5,26.5,8.5,39.9,313.8
2025-01-13T07:00:00,1,0,7,10.9,57.4,0.5,246.4,1018.6,0.0,354,145.9,275.0,55.2,13.9,27.1,527.4
2025-01-13T08:00:00,1,0,8,15.1,57.8,3.9,126.9,1021.2,0.0,293,106.4,173.5,52.1,21.1,30.5,271.4
2025-01-13T09:00:00,1,0,9,14.4,51.1,3.2,208.8,1016.5,0.0,317,161.0,268.3,32.5,12.9,29.0,423.3
2025-01-13T10:00:00,1,0,10,9.4,63.6,4.4,266.9,1017.2,0.0,283,115.5,195.8,40.9,22.0,33.5,398.7
2025-01-13T11:00:00,1,0,11,10.7,68.1,3.7,196.3,1015.2,0.0,233,101.8,203.2,36.2,9.0,38.2,407.9
2025-01-13T12:00:00,1,0,12,21.2,59.4,2.3,200.1,1018.9,0.0,246,127.1,219.5,24.5,17.5,36.1,354.8
2025-01-13T13:00:00,1,0,13,18.0,51.1,3.7,46.9,1016.2,0.0,217,104.2,189.5,38.8,14.4,28.8,269.2
2025-01-13T14:00:00,1,0,14,22.6,58.9,4.3,272.3,1020.4,0.0,226,81.9,116.9,34.7,4.9,31.8,217.3
2025-01-13T15:00:00,1,0,15,19.7,57.1,5.6,290.2,1018.1,0.0,211,104.4,173.7,35.2,13.6,33.0,242.5
2025-01-13T16:00:00,1,0,16,26.0,67.8,4.0,230.6,1016.9,0.0,272,120.6,201.2,40.6,20.1,51.7,450.8
2025-01-13T17:00:00,1,0,17,12.9,65.0,4.2,316.4,1019.0,0.0,275,142.5,260.9,43.2,7.6,40.1,455.5
2025-01-13T18:00:00,1,0,18,10.8,30.5,3.6,220.6,1017.2,0.0,291,128.5,187.3,28.4,13.3,52.2,402.8
2025-01-13T19:00:00,1,0,19,17.6,43.1,0.5,103.9,1013.5,0.0,327,131.5,201.3,45.8,20.6,41.4,472.3
2025-01-13T20:00:00,1,0,20,12.6,63.7,3.8,145.6,1021.0,0.0,272,147.5,233.2,46.4,10.8,32.2,251.3
2025-01-13T21:00:00,1,0,21,15.0,54.0,0.7,11.4,1018.4,0.0,325,170.0,325.5,40.8,19.3,17.0,302.3
2025-01-13T22:00:00,1,0,22,15.1,41.6,6.8,357.3,1018.9,0.0,219,111.3,169.0,27.2,17.0,39.5,382.6
2025-01-13T23:00:00,1,0,23,11.7,45.6,3.0,354.3,1020.7,0.0,275,140.0,272.0,23.7,12.5,41.9,230.5
2025-01-14T00:00:00,1,1,0,9.9,36.7,0.8,57.0,1015.8,1.53,272,96.1,150.7,23.9,6.4,38.9,352.0
2025-01-14T01:00:00,1,1,1,4.7,59.5,0.5,31.0,1022.0,0.0,322,144.4,223.1,51.5,18.0,38.1,389.5
2025-01-14T02:00:00,1,1,2,6.4,59.0,1.4,325.7,1017.9,0.0,321,129.6,203.8,37.0,20.8,23.8,290.9
2025-01-14T03:00:00,1,1,3,9.5,45.6,6.8,152.3,1013.6,0.0,281,122.8,243.5,42.9,14.1,18.5,438.6
2025-01-14T04:00:00,1,1,4,7.0,49.8,1.4,94.8,1018.9,0.0,297,126.4,252.6,33.0,9.6,32.7,290.2
2025-01-14T05:00:00,1,1,5,8.3,63.0,4.5,277.6,1021.5,0.0,294,123.0,201.3,51.8,21.5,45.3,279.2
2025-01-14T06:00:00,1,1,6,8.8,53.2,4.1,284.3,1020.9,0.0,225,94.0,187.1,18.5,13.8,43.8,366.3
2025-01-14T07:00:00,1,1,7,13.5,64.0,1.3,278.8,1017.0,0.0,351,151.0,276.8,58.3,19.9,14.2,451.7
2025-01-14T08:00:00,1,1,8,16.8,42.8,0.5,143.0,1018.2,0.0,339,182.0,339.1,31.0,23.1,37.9,392.6
2025-01-14T09:00:00,1,1,9,16.4,55.6,6.6,18.7,1018.8,0.0,295,142.5,192.6,46.2,8.5,5.1,358.0
2025-01-14T10:00:00,1,1,10,8.3,54.6,5.0,226.7,1022.5,0.0,289,133.4,234.8,45.7,21.4,22.8,266.3
2025-01-14T11:00:00,1,1,11,15.2,43.0,2.0,223.9,1011.3,0.0,254,133.9,222.2,43.4,13.9,31.3,373.7
2025-01-14T12:00:00,1,1,12,24.5,41.1,4.7,236.0,1020.7,0.0,206,76.5,152.0,36.2,16.3,40.7,288.6
2025-01-14T13:00:00,1,1,13,17.0,67.1,4.4,312.7,1012.5,0.0,247,92.9,129.8,43.3,18.8,37.4,226.9
2025-01-14T14:00:00,1,1,14,23.1,54.4,5.6,316.5,1014.9,0.0,222,115.5,180.4,31.0,4.6,39.9,392.7
2025-01-14T15:00:00,1,1,15,22.8,60.3,3.4,346.4,1015.2,0.0,234,89.2,120.1,29.2,12.2,46.6,247.8
2025-01-14T16:00:00,1,1,16,19.0,49.5,1.1,258.3,1012.8,0.0,268,103.2,157.5,25.2,16.2,36.3,273.0
2025-01-14T17:00:00,1,1,17,15.8,54.0,1.9,219.4,1016.4,0.0,351,191.7,355.7,44.2,8.8,42.8,590.5
2025-01-14T18:00:00,1,1,18,15.4,51.8,0.9,63.2,1019.9,0.0,309,131.0,236.3,37.2,6.4,55.4,343.8
2025-01-14T19:00:00,1,1,19,11.0,53.8,0.7,21.1,1020.9,0.0,350,130.3,233.8,39.1,17.8,22.1,565.7
2025-01-14T20:00:00,1,1,20,9.3,51.4,6.1,256.1,1023.1,0.0,283,148.0,196.8,25.2,22.3,20.3,443.7
2025-01-14T21:00:00,1,1,21,13.4,57.4,0.5,158.8,1012.9,0.0,324,172.1,326.8,39.7,20.1,40.4,318.9
2025-01-14T22:00:00,1,1,22,10.3,73.5,5.4,151.0,1020.0,0.0,180,94.8,147.7,22.6,13.1,67.2,243.4
2025-01-14T23:00:00,1,1,23,10.3,64.4,6.0,145.9,1018.0,0.0,251,94.0,175.7,45.0,7.6,41.6,340.4
2025-01-15T00:00:00,1,2,0,10.3,47.0,2.3,138.0,1015.1,0.0,299,128.2,177.2,27.0,18.5,40.2,290.6
2025-01-15T01:00:00,1,2,1,12.1,49.1,2.2,192.3,1014.9,0.0,285,144.7,225.4,29.1,14.2,39.6,399.9
2025-01-15T02:00:00,1,2,2,6.5,50.0,4.6,347.5,1016.2,0.0,257,106.5,195.1,44.5,8.4,47.8,403.4
2025-01-15T03:00:00,1,2,3,7.0,70.0,7.1,298.9,1016.3,0.0,276,128.0,166.6,39.5,19.8,43.3,359.4
2025-01-15T04:00:00,1,2,4,4.8,63.9,2.4,352.3,1016.6,0.0,293,152.5,231.6,51.9,16.0,44.4,493.7
2025-01-15T05:00:00,1,2,5,4.2,39.3,4.3,243.7,1024.1,0.0,272,144.2,215.1,37.6,17.5,34.0,455.6
2025-01-15T06:00:00,1,2,6,12.0,59.3,0.6,346.0,1016.2,0.0,295,105.0,141.3,52.9,14.6,38.8,275.9
2025-01-15T07:00:00,1,2,7,9.8,61.4,7.2,266.3,1019.4,0.0,277,144.8,243.1,29.4,16.5,45.4,378.4
2025-01-15T08:00:00,1,2,8,11.8,61.7,4.2,83.9,1016.3,0.0,322,126.1,237.6,42.2,16.7,38.6,559.0
2025-01-15T09:00:00,1,2,9,13.4,59.3,0.5,127.3,1018.9,0.0,317,156.9,260.7,27.9,19.3,29.6,383.9
2025-01-15T10:00:00,1,2,10,8.6,47.6,4.6,230.6,1015.6,0.0,324,139.7,225.4,36.8,15.6,29.4,299.1
2025-01-15T11:00:00,1,2,11,13.0,70.7,3.9,136.8,1016.5,0.0,250,111.7,151.6,32.9,18.0,38.6,334.0
2025-01-15T12:00:00,1,2,12,21.2,51.6,2.7,274.4,1021.6,4.02,175,80.2,130.3,16.5,10.9,38.9,241.0
2025-01-15T13:00:00,1,2,13,19.8,59.2,5.6,42.8,1017.0,0.0,262,98.8,131.3,44.2,16.9,30.6,407.6
2025-01-15T14:00:00,1,2,14,23.6,69.7,3.0,142.1,1018.9,0.0,263,112.6,181.4,27.5,9.0,55.3,437.1
2025-01-15T15:00:00,1,2,15,19.2,58.5,0.5,275.3,1026.0,0.0,268,103.5,159.4,28.1,20.9,22.2,331.4
2025-01-15T16:00:00,1,2,16,19.3,47.4,3.7,50.1,1019.7,1.86,224,95.3,159.7,18.7,13.6,37.7,183.0
2025-01-15T17:00:00,1,2,17,11.2,55.6,2.6,146.5,1015.8,0.0,297,121.0,216.2,26.9,18.6,38.2,242.3
2025-01-15T18:00:00,1,2,18,13.7,64.9,4.7,169.2,1019.6,0.0,303,149.0,278.9,25.3,16.9,53.8,420.0
2025-01-15T19:00:00,1,2,19,11.5,58.0,3.7,88.0,1019.3,0.0,283,120.4,163.9,37.5,22.3,49.3,242.5
2025-01-15T20:00:00,1,2,20,16.2,62.0,3.1,277.0,1025.4,0.0,308,155.7,207.5,42.2,15.5,39.2,508.2
2025-01-15T21:00:00,1,2,21,9.8,50.8,4.2,138.6,1017.1,0.0,286,118.1,235.4,35.1,19.6,20.4,273.9
2025-01-15T22:00:00,1,2,22,11.4,63.6,1.5,292.5,1023.0,0.0,271,104.3,161.4,30.3,15.4,46.2,230.6
2025-01-15T23:00:00,1,2,23,8.8,52.6,2.3,89.6,1014.3,0.0,286,152.7,200.1,38.2,12.6,38.9,365.2
2025-01-16T00:00:00,1,3,0,7.2,52.0,4.3,132.3,1020.5,0.0,266,135.6,178.9,21.6,13.2,52.5,243.8
2025-01-16T01:00:00,1,3,1,8.6,51.2,1.4,75.5,1013.3,0.0,335,166.2,328.9,57.2,9.5,37.2,477.7
2025-01-16T02:00:00,1,3,2,8.5,47.7,7.8,22.0,1017.5,0.0,249,96.6,182.2,31.6,15.7,39.7,239.9
2025-01-16T03:00:00,1,3,3,7.3,35.1,0.5,333.3,1019.1,0.0,317,167.3,323.0,53.2,8.6,27.5,412.3
2025-01-16T04:00:00,1,3,4,2.3,42.8,3.9,67.7,1019.3,0.0,275,102.0,200.4,36.6,22.0,39.2,485.5
2025-01-16T05:00:00,1,3,5,4.5,49.1,3.9,305.1,1020.0,0.0,315,153.2,248.3,46.7,17.5,48.6,302.6
2025-01-16T06:00:00,1,3,6,13.7,48.0,4.6,103.3,1016.7,0.0,226,110.2,198.7,39.7,15.1,45.8,213.1
2025-01-16T07:00:00,1,3,7,10.4,52.4,2.5,154.5,1020.9,0.0,291,144.3,276.6,44.3,10.6,35.5,241.1
2025-01-16T08:00:00,1,3,8,14.8,62.6,1.8,174.6,1018.0,0.0,321,116.4,178.6,53.4,20.3,38.2,414.5
2025-01-16T09:00:00,1,3,9,9.7,54.6,6.3,226.1,1019.6,2.21,194,78.9,109.0,26.4,13.6,39.1,346.5
2025-01-16T10:00:00,1,3,10,10.0,37.9,2.5,188.0,1023.3,0.0,329,137.3,194.6,41.9,16.8,34.0,591.4
2025-01-16T11:00:00,1,3,11,6.6,62.4,4.4,273.8,1019.1,0.0,207,113.2,191.5,25.5,12.2,50.3,289.7
2025-01-16T12:00:00,1,3,12,24.1,55.8,1.4,334.1,1018.1,0.0,250,94.9,185.1,33.1,16.7,38.2,354.2
2025-01-16T13:00:00,1,3,13,19.7,50.1,3.4,250.0,1020.4,0.0,206,87.8,156.0,20.7,12.0,56.4,239.6
2025-01-16T14:00:00,1,3,14,19.8,55.8,0.5,343.2,1018.1,0.0,279,147.7,223.3,38.2,9.3,59.0,277.8
2025-01-16T15:00:00,1,3,15,22.3,46.5,1.3,114.6,1018.6,0.0,280,151.8,296.8,24.8,17.7,30.7,436.0
2025-01-16T16:00:00,1,3,16,22.7,54.9,0.6,217.0,1016.5,0.0,270,95.3,174.8,46.9,17.6,42.1,291.4
2025-01-16T17:00:00,1,3,17,13.2,81.0,2.2,249.9,1014.1,0.0,330,173.1,341.5,49.6,23.8,43.6,577.4
2025-01-16T18:00:00,1,3,18,13.1,66.7,2.1,327.0,1018.8,0.0,325,156.5,264.0,31.8,16.7,22.6,466.9
2025-01-16T19:00:00,1,3,19,15.1,44.8,0.5,136.2,1020.0,0.0,322,156.2,247.7,35.2,22.8,32.2,578.0
2025-01-16T20:00:00,1,3,20,10.9,47.4,0.5,153.4,1017.2,0.0,325,152.1,269.1,45.3,8.0,24.9,546.0
2025-01-16T21:00:00,1,3,21,8.1,76.1,4.8,84.2,1013.8,0.0,288,118.2,181.8,47.8,7.0,54.2,493.1
2025-01-16T22:00:00,1,3,22,12.1,79.2,4.6,298.0,1017.1,0.0,255,95.3,187.1,43.1,12.9,30.7,416.9
2025-01-16T23:00:00,1,3,23,11.0,48.9,4.6,353.9,1014.7,0.0,302,107.9,165.5,38.3,22.5,46.2,453.6
2025-01-17T00:00:00,1,4,0,6.0,48.0,0.5,157.5,1016.4,0.0,329,150.5,277.2,58.4,26.0,58.2,480.0
2025-01-17T01:00:00,1,4,1,5.3,56.5,0.9,148.3,1020.4,0.0,307,141.0,280.7,30.1,22.4,43.0,325.0
2025-01-17T02:00:00,1,4,2,8.2,50.1,0.5,5.5,1015.7,0.0,343,136.8,258.9,43.9,20.7,30.9,435.0
2025-01-17T03:00:00,1,4,3,11.7,50.8,4.1,234.2,1021.1,0.0,274,126.9,230.0,37.9,5.7,32.8,485.7
2025-01-17T04:00:00,1,4,4,9.1,70.1,4.7,94.3,1016.4,0.0,249,95.3,135.6,20.3,9.5,52.1,268.0
2025-01-17T05:00:00,1,4,5,12.0,52.7,6.4,314.8,1018.2,0.0,238,108.7,145.9,37.6,5.4,46.5,305.2
2025-01-17T06:00:00,1,4,6,8.1,44.6,0.5,15.6,1020.1,0.0,321,157.0,212.9,25.8,22.7,38.4,568.7
2025-01-17T07:00:00,1,4,7,9.4,55.4,2.1,284.6,1018.1,0.0,323,160.8,271.2,43.1,13.7,52.3,350.7
2025-01-17T08:00:00,1,4,8,13.4,57.9,6.2,275.1,1013.9,0.0,285,100.9,170.2,28.3,10.0,39.9,247.6
2025-01-17T09:00:00,1,4,9,13.8,49.9,0.6,201.9,1017.6,0.0,348,176.3,323.1,37.1,19.9,27.5,308.1
2025-01-17T10:00:00,1,4,10,12.1,63.3,2.4,56.8,1018.9,0.0,325,145.5,217.5,56.1,10.4,35.7,397.6
2025-01-17T11:00:00,1,4,11,11.9,61.4,6.2,133.7,1020.0,0.0,228,85.1,113.8,25.1,15.1,42.9,378.1
2025-01-17T12:00:00,1,4,12,20.9,49.6,7.7,271.3,1015.0,0.0,212,99.3,177.7,36.0,11.3,55.1,215.8
2025-01-17T13:00:00,1,4,13,21.0,53.6,2.8,355.7,1015.2,0.0,279,110.2,208.6,35.6,12.5,30.2,341.7
2025-01-17T14:00:00,1,4,14,20.4,76.4,5.5,290.7,1018.8,0.0,224,92.2,130.1,22.9,13.6,49.6,308.4
2025-01-17T15:00:00,1,4,15,17.0,54.2,0.5,175.9,1016.4,0.0,250,120.9,230.4,32.0,18.4,40.0,393.1
2025-01-17T16:00:00,1,4,16,21.6,53.3,4.6,152.8,1017.7,0.0,223,87.1,168.8,20.5,5.9,41.8,189.2
2025-01-17T17:00:00,1,4,17,9.8,51.0,0.5,242.8,1018.5,0.0,301,124.3,194.8,53.0,21.6,37.3,405.1
2025-01-17T18:00:00,1,4,18,9.4,56.4,3.7,306.0,1016.6,0.0,276,113.6,165.0,43.9,16.1,16.4,259.5
2025-01-17T19:00:00,1,4,19,11.1,42.1,2.5,160.6,1017.8,0.0,325,142.5,201.1,48.2,14.0,36.6,316.4
2025-01-17T20:00:00,1,4,20,14.2,66.1,6.3,54.1,1019.4,0.0,272,147.9,253.8,41.1,10.3,40.7,453.6
2025-01-17T21:00:00,1,4,21,11.1,61.5,6.4,282.3,1019.3,0.0,257,116.5,210.7,38.0,15.5,27.4,278.3
2025-01-17T22:00:00,1,4,22,12.8,52.6,0.6,344.9,1010.6,0.0,284,130.5,229.5,34.9,22.5,34.0,421.5
2025-01-17T23:00:00,1,4,23,14.6,57.0,0.5,178.0,1020.4,0.0,325,136.0,256.7,32.3,13.2,29.4,468.7
2025-01-18T00:00:00,1,5,0,9.1,54.0,0.5,183.9,1016.2,0.0,329,143.9,208.8,36.1,10.4,25.7,342.3
2025-01-18T01:00:00,1,5,1,7.0,55.8,3.4,24.9,1016.0,0.0,279,140.2,207.9,32.9,6.6,42.2,343.5
2025-01-18T02:00:00,1,5,2,3.6,63.1,0.5,84.8,1020.7,0.0,302,163.6,310.7,38.6,7.4,29.1,402.1
2025-01-18T03:00:00,1,5,3,6.3,67.1,4.7,59.5,1015.8,0.0,247,119.3,220.3,39.0,13.9,44.5,221.4
2025-01-18T04:00:00,1,5,4,7.9,53.4,3.3,321.3,1015.3,0.0,275,120.6,207.0,39.9,12.0,45.6,346.5
2025-01-18T05:00:00,1,5,5,6.0,64.7,6.9,346.4,1019.1,0.0,260,99.8,147.0,25.1,18.9,24.5,434.8
2025-01-18T06:00:00,1,5,6,13.4,52.7,0.5,291.7,1019.2,0.0,281,137.3,246.9,23.8,18.0,48.7,289.8
2025-01-18T07:00:00,1,5,7,10.5,52.2,2.3,262.1,1017.3,0.0,317,120.2,161.0,50.5,24.2,41.4,520.6
2025-01-18T08:00:00,1,5,8,13.9,48.9,1.4,277.7,1019.7,0.0,319,145.5,258.7,30.9,17.0,45.0,499.8
2025-01-18T09:00:00,1,5,9,13.5,50.1,0.5,105.7,1017.1,0.0,352,151.8,275.1,54.7,22.3,48.6,562.6
2025-01-18T10:00:00,1,5,10,11.4,61.6,5.3,346.8,1014.2,0.0,295,156.4,287.8,31.0,14.5,35.7,270.2
2025-01-18T11:00:00,1,5,11,16.9,47.7,7.6,21.1,1020.7,0.0,220,80.1,125.0,36.2,9.8,42.7,394.1
2025-01-18T12:00:00,1,5,12,18.8,73.3,7.7,81.0,1018.1,0.0,187,80.1,130.6,16.2,14.8,50.2,150.3
2025-01-18T13:00:00,1,5,13,19.1,56.3,9.4,317.5,1016.0,0.0,217,91.5,178.4,32.2,14.0,40.6,315.8
2025-01-18T14:00:00,1,5,14,20.2,68.3,0.5,217.8,1012.6,0.0,272,125.4,210.1,27.3,12.0,45.6,379.0
2025-01-18T15:00:00,1,5,15,16.9,47.2,3.5,267.5,1015.6,0.0,262,127.8,219.8,22.6,20.7,40.0,332.3
2025-01-18T16:00:00,1,5,16,19.6,69.3,6.3,76.8,1018.1,0.0,221,105.2,195.9,25.5,7.2,23.6,268.0
2025-01-18T17:00:00,1,5,17,11.4,53.6,4.1,174.8,1017.5,0.0,273,145.0,225.4,47.4,6.8,30.5,454.0
2025-01-18T18:00:00,1,5,18,12.7,59.7,1.3,256.4,1013.6,0.0,332,138.8,247.4,57.4,24.7,51.7,443.7
2025-01-18T19:00:00,1,5,19,8.5,49.4,0.5,100.2,1020.7,0.0,339,121.7,219.0,52.7,25.8,43.4,457.5
